"x1","x2","x3","func1","func2"
-0.8,-3.8,4.4,573.792110195089,3901.25278845196
-4.2,4,0.600000000000001,114.331040899076,43846.8668459937
-3.2,-1.2,3.6,394.903717383785,8300.00640109324
1.2,5,1.2,71.6798781856649,80586.1940612315
-2.6,-4,0,188.262186082448,18253.908149684
-0.199999999999999,1.2,-1.8,70.3742002057427,1694.066511691
2.2,3.2,5,147.324040009715,7399.37345822796
-1.6,-1.8,3.4,339.583274679235,1563.61064481804
-1.8,3.6,-3,90.153864335758,36494.8045973281
4,-0.399999999999999,2,89.3886045614865,41427.0123673652
5,0,-0.6,71.6953766094724,88218.7544921774
3,-2,-3.2,66.3725328634164,20645.8147873518
-3.4,-5,-4,82.3411530772149,68996.7102317268
-1.2,4.2,4,138.018573464882,31607.9745206158
0.2,-3.6,-0.399999999999999,109.730903031869,8926.79136299724
2.6,-3.4,-2,68.4218890099532,23921.9651091323
-0.399999999999999,1.8,-4.2,76.3454809546373,7842.43190739596
4.6,-4.4,3.8,284.575892041295,99298.6006415546
1.8,-3.2,-0.8,80.5598657765731,11034.4977126164
2.8,1.4,3,100.668322645788,8095.42206599307
4.8,-1,-4.8,84.8903450170138,82981.6137910273
-4,2,-4.4,108.724629458765,18947.4957107406
-1,-1.6,1.8,181.020186663759,584.546864691958
3.6,0.2,-1.4,65.7700585294047,25926.0856657345
0.600000000000001,1.6,1.6,85.3262090926565,496.498975647478
-2.4,2.2,-2.2,88.9532387773404,7433.00015873292
-4.4,0.600000000000001,-3.8,105.283525467575,21564.4958181211
4.4,3.8,2.2,70.0538331571647,62470.2414786011
-4.8,4.4,-1,126.159541167136,77012.0752570805
4.2,0.800000000000001,4.2,135.392799868487,44334.4426194222
-0.6,-4.6,3.2,450.80445934576,16750.1774117601
-2,2.6,-4.6,91.4351882443499,17760.992547698
0,2.4,1.4,79.6467508944957,4469.36855190796
0.800000000000001,-0.199999999999999,-2.4,65.2522196675329,456.789919941239
-3,-2.6,-2.8,81.5667539797837,10603.2328088008
2.4,-4.8,0.2,124.277526077815,44722.2043231285
-1.4,-1.4,-0.199999999999999,99.0793904249421,378.480975487478
-3.8,4.6,-1.6,114.882649187034,75187.9280921057
-5,-2.4,-3.4,98.9272990807743,52514.9823917908
-4.6,0.4,2.6,262.349633909929,26239.4324073185
1.6,-4.2,1,159.280712897959,19473.7122319464
0.4,-3,0.800000000000001,140.294870056546,2908.17422505356
1.4,1,-1.2,65.246934860833,1092.41590906956
2,4.8,-5,162.465968962323,104342.677716307
3.2,3,4.6,119.203325249769,14894.7201623195
-2.2,-0.6,-3.6,79.4457614928712,1587.46363073228
3.8,-0.8,2.4,106.975629520014,36378.0330005358
1,3.4,4.8,154.784974507821,9422.95509392075
-3.6,-2.2,0.4,177.677023675358,13038.7069235675
3.4,2.8,-2.6,74.1436855005693,29911.5829397883
-1.2984452874586,4.19460372276604,3.8777328603901,134.783483589173,31726.7119100344
-4.88775121349841,4.3826555166021,-0.257601330056787,125.90369144722,74864.0991711379
4.15318599047139,-4.22761502422392,3.8970744869858,300.461059436494,71698.8472858332
2.47390594434953,-4.17030264747702,4.26362711448195,406.291144792955,21823.4353768271
-4.7786148904264,-2.23570804383606,-3.4726523273252,96.7745063633572,43044.7456077722
-3.33144534051418,-4.48899994086474,-4.07679405104369,79.9871242166579,49191.7883011517
4.00351147491858,-4.50061707815006,4.22976823078357,355.512608881219,69623.7364244229
2.26730262536639,4.15123390534855,-4.90813464715043,145.2827085031,66957.6201065483
4.93393644988537,-4.40399194737896,3.09167505195364,217.888581571836,123088.144482574
0.888925298007577,4.17934224904082,-4.77601763588274,119.37088396863,67536.6127116757
-1.84211733341217,4.20346065044403,3.24798459634185,120.528880456981,33438.4950621791
0.877329451891676,4.21600843999815,-4.68868425011622,116.883598632237,68921.4887094808
0.896067589584608,4.21997768477199,-4.68969860778267,117.221446711261,69096.4094764093
3.69039800464558,-1.09996639862228,-4.75521616730392,76.0438206697143,34421.8627687159
-3.31192892073644,-4.44823179215379,-3.95826769200832,80.3891759604814,47212.8484693951
-4.52509744588984,-4.08453099349402,-4.11068727570009,89.7289182687592,63658.01325831
4.17699545653071,-0.633386957257986,-4.75718211840129,82.7786876193854,49584.9929822252
-3.81319511293434,-4.08194046902917,-4.06543622514957,83.5218739273506,45489.820758775
2.23084931151942,4.0683349309898,-4.93196931754494,143.645327911236,63115.1988659824
2.30004635557532,3.7985575491935,-3.71523614771664,96.4339063095018,46758.8883331971
4.81634551068768,-3.94899319335818,4.72033791393042,342.905847335032,103685.079102712
4.27420105883861,-0.1156820509471,-4.44848240227205,82.8780073817771,51252.5271623034
-4.69000051730359,-3.30663723113649,-3.46815052324059,94.4507884625917,51682.4063061534
-1.87775342292767,4.48433489942178,4.22076375342496,154.049333788313,40224.661112763
4.74761674413085,-0.982270558690652,-4.73807569983602,83.5647296584689,79702.1368562183
4.85951869319379,-1.012572626248,-4.86465908288956,86.4355947181754,86773.0122638501
3.97225079211697,-4.4951270792643,4.26644427983826,360.534961929522,68080.3895977593
4.86630770390496,-3.966661085958,4.68877084899545,338.603375204922,107384.579627278
-4.44424085181579,-4.15802131525115,-4.16997498623046,88.7093922582124,63298.0228295319
-4.57542826048029,-4.13814102910622,-4.10894110317991,90.2192144250978,66715.6287186601
4.87281940720975,-1.00274526246823,-4.82802206200361,85.9643225630482,87513.5132368315
4.72078506919742,-1.00663160727359,-4.7143121946305,82.758606233001,78274.5251600848
-4.84804040498931,2.82522512895213,-0.15321985282898,118.046145673627,34953.3704194093
-4.91660559295364,3.43618080596123,0.0759935826398432,121.552796664215,45449.7536613165
-4.37896804924544,-3.8936591715123,-4.40881544772672,87.9514119484869,55417.8796960449
-1.20264736851677,4.25420407554321,3.97709415771067,135.909811130508,33537.1473289254
-1.22324145995826,4.12002142315172,3.94891430869699,138.058060363114,29151.7151333257
-1.63761045978796,3.5975203631484,4.19357222605236,171.825911294942,14604.5253309969
4.01530907717709,-4.54504707641126,4.20365671509702,354.809491664871,71164.3138879241
4.03058549865492,-4.41668720278888,4.32502394281276,359.847007469314,68888.9197836692
4.85820747895846,-3.96850282741483,4.68921489042597,339.075667225924,106852.712525572
4.82181567821632,-3.95129453007767,4.72324245720713,343.128870853384,104083.177820325
-1.89297111999856,4.45180570961278,4.2974216252264,158.927558827625,38604.6017086602
-1.9086190148502,4.48288405197427,4.14578550718524,151.179627266964,40410.624203935
-4.53684092631882,-2.41717448596149,-4.32104902576077,94.0475729585819,37841.8781533423
2.71106276271306,4.8235072748892,-4.99310328049891,177.967028305597,108282.651668422
2.42411604717607,4.6669684923105,-4.99669667478001,167.10031744137,96510.113745072
-3.53754081984423,-2.84783153533568,-4.31348469688344,83.6264463911723,20808.4369895817
1.44345316330111,3.08312483552098,-4.85356207366824,108.498344391993,28230.4083333894
-4.2631484849849,-3.88824542236566,-4.36569473186682,86.9677662912138,51978.1142116593
-3.45995385897486,-4.81788845827244,-3.92831076834157,82.7445820560878,62095.4748230207
2.39101993015746,4.59301416329983,-4.95531390947527,162.008517535099,91529.5163421462
4.50966744165821,-3.67253416999187,4.81309112690883,349.109608178698,81220.2481393797
1.89428088743612,4.86451018457849,-4.43048530241985,134.982488663295,105062.430841396
2.65981724264352,4.84704080139086,-4.58765192555178,155.417506001552,106957.350540924
-1.90835878760268,4.48140342902775,4.16111691357087,151.924323104416,40290.4806301411
-1.89479264958386,4.454887458621,4.2999489021286,159.010309301076,38712.7739061057
4.63336281928429,-3.8690579071332,3.18945602548404,211.882047344524,92733.9055798039
-4.23026871983996,-2.99194165965775,-3.97572902490419,88.9442493951304,34957.1783823642
4.65445897035012,-3.69460963582216,4.59907497973027,322.310182366824,90155.7575359677
2.14790520375669,4.7640551110439,-3.39354993582711,100.433359033185,92111.6807652568
-2.39926600798015,4.53400546266958,3.82800933138039,145.501078179249,43086.2960265652
-4.34112657129809,-3.84964980684145,-4.38878103239371,87.7196217607904,53280.763851339
-4.58973719391027,-4.17781225516806,-4.16098737591778,90.1368441627743,68451.9653637081
4.81105799489504,-4.02479436468294,4.62155990969907,337.055320514504,104576.512009606
4.82759158868274,-3.97054347978305,4.74130627588115,345.940733561958,104730.727139937
-1.92894482883107,4.36463353430368,4.26860932279209,160.547643570182,35336.3140923937
-1.92892535573778,4.50511429635886,4.25871549233683,156.393627249813,40829.1231795871
2.68189873761574,4.83254385494426,-4.54052423985049,153.075389780548,105792.672830738
2.38013583703135,4.64191694799625,-4.94791090591822,162.809658993221,94466.4363279685
-4.59803162016212,-4.17927464720973,-4.16193420407228,90.2138952464172,68773.8370504801
-4.43724091899418,-4.1617640546387,-4.17019643094669,88.6413150873533,63189.3237076672
4.95123539123666,-0.993209113507522,-4.89140655521792,87.9212518846092,92542.9887278223
4.88995300610382,-0.993124495951953,-4.92392542278189,88.0223494881311,88609.2587464684
4.86188594720398,-3.96988487829882,4.695501011807,339.671040976104,107118.773656608
4.81457980402811,-3.95309027052328,4.71719610006948,342.879798370215,103628.836376307
-1.89010371637412,4.45309822870699,4.29530302023942,158.728602587189,38668.41002618
-1.92802919524536,4.50962540044019,4.26176264655663,156.407578643257,41002.7982385034
4.75297249857318,-0.264999152265294,-4.89628136026578,94.5553281795894,76066.1676750572
3.06950131783448,3.9814094408188,-4.99469770885963,160.253317968902,65461.303616013
-4.42595304485608,-4.17323638050195,-4.16473593936249,88.5518485230074,63147.2995183573
-4.52354207965435,-4.08641541112543,-4.11584396158536,89.6932709826386,63673.9060163882
4.71628151412997,-3.58977770594817,3.27238885965443,205.054102206032,93990.5435373092
-1.8570940355934,4.48469518474165,4.32715430768823,158.790281650671,39854.6207213006
-1.86118856630562,4.39829971103866,4.23306903539172,156.492734026277,36840.4364475142
-4.66842949652742,-4.10720437772029,-4.17876205846901,90.8672510685505,69266.5727252004
-4.6675873970239,-4.14713384106795,-4.16001522339951,90.9152387040663,70263.453554657
4.91407693586532,-2.52090476939954,3.64088527956232,186.567523449875,97938.2638061375
